"원본경로","새경로","처리","EXIF","원본","결과","원본KB","결과KB"
"/uploaded/summernote/202302/1cf4b66b55ea88922c4cb89ce6b8d55f.jpg","/images/uploaded/summernote/202302/1cf4b66b55ea88922c4cb89ce6b8d55f.jpg","JPG 재압축","1","558x799","558x799","56","74"
"/uploaded/summernote/202302/1d79cfe184bf7f2b941e9a058964e678.jpg","/images/uploaded/summernote/202302/1d79cfe184bf7f2b941e9a058964e678.jpg","JPG 재압축","1","960x960","960x960","66","79"
"/uploaded/summernote/202302/1e3a8c0d56e9d7ea8597a931d0ef6d7c.jpg","/images/uploaded/summernote/202302/1e3a8c0d56e9d7ea8597a931d0ef6d7c.jpg","JPG 재압축","1","1066x373","1066x373","56","49"
"/uploaded/summernote/202302/1f20633a0ed8aae96319edf3924462ca.jpg","/images/uploaded/summernote/202302/1f20633a0ed8aae96319edf3924462ca.jpg","JPG 재압축","1","960x540","960x540","56","69"
"/uploaded/summernote/202302/1f30c201226c0e6b80302412fb852a89.jpg","/images/uploaded/summernote/202302/1f30c201226c0e6b80302412fb852a89.jpg","JPG 재압축","1","960x720","960x720","67","85"
"/uploaded/summernote/202302/1f58fd1760a80f160b9ba7e35b5304c3.jpg","/images/uploaded/summernote/202302/1f58fd1760a80f160b9ba7e35b5304c3.jpg","JPG 재압축","1","600x450","600x450","40","41"
"/uploaded/summernote/202302/1fdeb7335c66eb0497cd9af4768f9d40.png","/images/uploaded/summernote/202302/1fdeb7335c66eb0497cd9af4768f9d40.jpg","PNG→JPG","1","1280x720","1280x720","1587","150"
"/uploaded/summernote/202302/1fe176353de7564be32a0fc511d7e6a7.jpg","/images/uploaded/summernote/202302/1fe176353de7564be32a0fc511d7e6a7.jpg","JPG 재압축","1","720x540","720x540","58","60"
"/uploaded/summernote/202302/21208698a91985461f5b0e73529e1bb1.jpg","/images/uploaded/summernote/202302/21208698a91985461f5b0e73529e1bb1.jpg","JPG 재압축","1","2048x1365","1400x933","229","173"
"/uploaded/summernote/202302/215392f559d08f8bd76097f281ca7bb3.jpg","/images/uploaded/summernote/202302/215392f559d08f8bd76097f281ca7bb3.jpg","JPG 재압축","1","960x720","960x720","67","84"
"/uploaded/summernote/202302/21ae5c740eeb38c56210f655dbb3b896.jpg","/images/uploaded/summernote/202302/21ae5c740eeb38c56210f655dbb3b896.jpg","JPG 재압축","1","526x707","526x707","57","59"
"/uploaded/summernote/202302/21bf7abc08653158005893c7bf2a84b8.jpg","/images/uploaded/summernote/202302/21bf7abc08653158005893c7bf2a84b8.jpg","JPG 재압축","1","1536x2048","1050x1400","411","293"
"/uploaded/summernote/202302/21c09ae7996e26bf652e05120a6b9b70.jpg","/images/uploaded/summernote/202302/21c09ae7996e26bf652e05120a6b9b70.jpg","JPG 재압축","1","1074x1559","964x1400","115","113"
"/uploaded/summernote/202302/21cbe56574ef7e5f098c1ecd185ba9ae.jpg","/images/uploaded/summernote/202302/21cbe56574ef7e5f098c1ecd185ba9ae.jpg","JPG 재압축","1","600x600","600x600","63","66"
"/uploaded/summernote/202302/232754a78132530d73d1dfe4f1d89d99.jpg","/images/uploaded/summernote/202302/232754a78132530d73d1dfe4f1d89d99.jpg","JPG 재압축","1","1334x1334","1334x1334","173","237"
"/uploaded/summernote/202302/2327b7553fd0c18b5f800dcdc24cde80.jpg","/images/uploaded/summernote/202302/2327b7553fd0c18b5f800dcdc24cde80.jpg","JPG 재압축","1","2048x1365","1400x933","159","120"
"/uploaded/summernote/202302/232de9aa80443b200dbe1ced165585a9.png","/images/uploaded/summernote/202302/232de9aa80443b200dbe1ced165585a9.jpg","PNG→JPG","1","1080x1080","1080x1080","142","97"
"/uploaded/summernote/202302/2397650b7dfb3f603e34d8274726ee7f.jpg","/images/uploaded/summernote/202302/2397650b7dfb3f603e34d8274726ee7f.jpg","JPG 재압축","1","960x720","960x720","102","126"
"/uploaded/summernote/202302/23a8093e34732d5d01db714cae5ca10b.png","/images/uploaded/summernote/202302/23a8093e34732d5d01db714cae5ca10b.jpg","PNG→JPG","1","1280x720","1280x720","1380","184"
"/uploaded/summernote/202302/23e4d9a278b213c5ef5a0c2c8e610cc6.jpg","/images/uploaded/summernote/202302/23e4d9a278b213c5ef5a0c2c8e610cc6.jpg","JPG 재압축","1","2048x1536","1400x1050","247","183"
"/uploaded/summernote/202302/2413cb9273dcb4613f51a2ed104c7b82.jpg","/images/uploaded/summernote/202302/2413cb9273dcb4613f51a2ed104c7b82.jpg","JPG 재압축","1","2048x1536","1400x1050","272","199"
"/uploaded/summernote/202302/242f40146a064af5e24641411fac8bb8.jpg","/images/uploaded/summernote/202302/242f40146a064af5e24641411fac8bb8.jpg","JPG 재압축","1","945x945","945x945","75","86"
"/uploaded/summernote/202302/249a0a69f18686c0d45c926d07bb5dbc.jpg","/images/uploaded/summernote/202302/249a0a69f18686c0d45c926d07bb5dbc.jpg","JPG 재압축","1","960x720","960x720","73","86"
"/uploaded/summernote/202302/24a7b7c09ecb1b37b76c04b55c1f9207.jpg","/images/uploaded/summernote/202302/24a7b7c09ecb1b37b76c04b55c1f9207.jpg","JPG 재압축","1","1440x1080","1400x1050","142","167"
"/uploaded/summernote/202302/24beaaf0e40d1d1cf777aaafe6f0f6f6.jpg","/images/uploaded/summernote/202302/24beaaf0e40d1d1cf777aaafe6f0f6f6.jpg","JPG 재압축","1","450x600","450x600","52","53"
"/uploaded/summernote/202302/256247270e534f3af194f644fd09de4a.jpg","/images/uploaded/summernote/202302/256247270e534f3af194f644fd09de4a.jpg","JPG 재압축","1","583x350","583x350","36","37"
"/uploaded/summernote/202302/25ee01768948e10a81896d2a0a89d458.jpg","/images/uploaded/summernote/202302/25ee01768948e10a81896d2a0a89d458.jpg","JPG 재압축","1","593x395","593x395","39","41"
"/uploaded/summernote/202302/2626cd1a0eb71830a68a695ab7e382cb.jpg","/images/uploaded/summernote/202302/2626cd1a0eb71830a68a695ab7e382cb.jpg","JPG 재압축","1","960x717","960x717","48","60"
"/uploaded/summernote/202302/267160e95cd8c03b76be2e4e50f6db99.jpg","/images/uploaded/summernote/202302/267160e95cd8c03b76be2e4e50f6db99.jpg","JPG 재압축","1","479x478","479x478","33","41"
"/uploaded/summernote/202302/26c5ccd1bdd6fa6d8c55e67c800a37cb.png","/images/uploaded/summernote/202302/26c5ccd1bdd6fa6d8c55e67c800a37cb.jpg","PNG→JPG","1","1280x720","1280x720","1529","150"
"/uploaded/summernote/202302/26ef8bf636b0c532911f63b2783f49b3.jpg","/images/uploaded/summernote/202302/26ef8bf636b0c532911f63b2783f49b3.jpg","JPG 재압축","1","600x450","600x450","40","42"
"/uploaded/summernote/202302/28528a59654bae61f6d89fa13da2f778.jpg","/images/uploaded/summernote/202302/28528a59654bae61f6d89fa13da2f778.jpg","JPG 재압축","1","600x600","600x600","51","57"
"/uploaded/summernote/202302/287dfe2e4de987302d995851b5a833ab.jpg","/images/uploaded/summernote/202302/287dfe2e4de987302d995851b5a833ab.jpg","JPG 재압축","1","960x720","960x720","70","86"
"/uploaded/summernote/202302/2883eb0b0c8caea65814cc17a28ba4f8.jpg","/images/uploaded/summernote/202302/2883eb0b0c8caea65814cc17a28ba4f8.jpg","JPG 재압축","1","960x960","960x960","91","115"
"/uploaded/summernote/202302/28fa8e24485fbf4076643200c6b43356.jpg","/images/uploaded/summernote/202302/28fa8e24485fbf4076643200c6b43356.jpg","JPG 재압축","1","1316x640","1316x640","83","102"
"/uploaded/summernote/202302/2922e0a161f896fc10ef78be26514f76.jpg","/images/uploaded/summernote/202302/2922e0a161f896fc10ef78be26514f76.jpg","JPG 재압축","1","2048x1536","1400x1050","332","219"
"/uploaded/summernote/202302/2966e0f033950dd07f08701850bd3f22.jpg","/images/uploaded/summernote/202302/2966e0f033950dd07f08701850bd3f22.jpg","JPG 재압축","1","600x338","600x338","43","45"
"/uploaded/summernote/202302/2997856223a71812556222e06eab7993.jpg","/images/uploaded/summernote/202302/2997856223a71812556222e06eab7993.jpg","JPG 재압축","1","600x338","600x338","41","43"
"/uploaded/summernote/202302/29a9a53885730be3485fa45c76d5b657.jpg","/images/uploaded/summernote/202302/29a9a53885730be3485fa45c76d5b657.jpg","JPG 재압축","1","600x450","600x450","30","32"
"/uploaded/summernote/202302/2a4701596dcaacd7d9f6f7e3fcf76a99.png","/images/uploaded/summernote/202302/2a4701596dcaacd7d9f6f7e3fcf76a99.jpg","PNG→JPG","1","1280x720","1280x720","512","144"
"/uploaded/summernote/202302/2b2560d4867301b83251dc3bf995885d.jpg","/images/uploaded/summernote/202302/2b2560d4867301b83251dc3bf995885d.jpg","JPG 재압축","1","2048x1536","1400x1050","290","214"
"/uploaded/summernote/202302/2b6aecd03cd73c753d8476b6b576a8eb.jpg","/images/uploaded/summernote/202302/2b6aecd03cd73c753d8476b6b576a8eb.jpg","JPG 재압축","1","960x540","960x540","107","137"
"/uploaded/summernote/202302/2bd08a9d14e241818e95d42a0b9250d1.jpg","/images/uploaded/summernote/202302/2bd08a9d14e241818e95d42a0b9250d1.jpg","JPG 재압축","1","600x450","600x450","46","47"
"/uploaded/summernote/202302/2be21c87f35a1be578c375e2fd145d4d.jpg","/images/uploaded/summernote/202302/2be21c87f35a1be578c375e2fd145d4d.jpg","JPG 재압축","1","780x295","780x295","59","42"
"/uploaded/summernote/202302/2c157d38f86b3ede5259ce7d9edd3637.jpg","/images/uploaded/summernote/202302/2c157d38f86b3ede5259ce7d9edd3637.jpg","JPG 재압축","1","600x330","600x330","25","26"
"/uploaded/summernote/202302/2c72fc02a8cf0af7baf2355b319bd9f0.jpg","/images/uploaded/summernote/202302/2c72fc02a8cf0af7baf2355b319bd9f0.jpg","JPG 재압축","1","324x813","324x813","27","34"
"/uploaded/summernote/202302/2c9a8d738acf72432ae43c5cd8f399c6.jpg","/images/uploaded/summernote/202302/2c9a8d738acf72432ae43c5cd8f399c6.jpg","JPG 재압축","1","2048x1536","1400x1050","239","189"
"/uploaded/summernote/202302/2d28fd5601c67dd5810cb8cf26fc5b1f.jpg","/images/uploaded/summernote/202302/2d28fd5601c67dd5810cb8cf26fc5b1f.jpg","JPG 재압축","1","591x350","591x350","36","38"
"/uploaded/summernote/202302/2d729d399810e1a3a80aca81c1e7ff8b.jpg","/images/uploaded/summernote/202302/2d729d399810e1a3a80aca81c1e7ff8b.jpg","JPG 재압축","1","2048x1365","1400x933","160","123"
"/uploaded/summernote/202302/2db08e9af8bac4704b5e91ce4e9d5d02.jpg","/images/uploaded/summernote/202302/2db08e9af8bac4704b5e91ce4e9d5d02.jpg","JPG 재압축","1","600x600","600x600","50","54"
"/uploaded/summernote/202302/2e72984c445a5a8bcb7555df55745b79.jpg","/images/uploaded/summernote/202302/2e72984c445a5a8bcb7555df55745b79.jpg","JPG 재압축","1","960x720","960x720","74","95"
"/uploaded/summernote/202302/2e7808c38676166c91b79449e03c7a6c.jpg","/images/uploaded/summernote/202302/2e7808c38676166c91b79449e03c7a6c.jpg","JPG 재압축","1","2048x1536","1400x1050","297","209"
"/uploaded/summernote/202302/2e8c96d301493c884d7757bd7af4669c.jpg","/images/uploaded/summernote/202302/2e8c96d301493c884d7757bd7af4669c.jpg","JPG 재압축","1","600x338","600x338","33","38"
"/uploaded/summernote/202302/2ed4a3d8c51012b30468f6b94cbb3080.jpg","/images/uploaded/summernote/202302/2ed4a3d8c51012b30468f6b94cbb3080.jpg","JPG 재압축","1","2048x1365","1400x933","188","106"
"/uploaded/summernote/202302/2ed561987be3ed926518d52825e7a8de.jpg","/images/uploaded/summernote/202302/2ed561987be3ed926518d52825e7a8de.jpg","JPG 재압축","1","600x344","600x344","34","35"
"/uploaded/summernote/202302/2ff8267247a6f8c4eff856931851b597.png","/images/uploaded/summernote/202302/2ff8267247a6f8c4eff856931851b597.jpg","PNG→JPG","1","940x627","940x627","1379","86"
"/uploaded/summernote/202302/303bb4c46c22db2f72012aa1887107ed.jpg","/images/uploaded/summernote/202302/303bb4c46c22db2f72012aa1887107ed.jpg","JPG 재압축","1","600x450","600x450","42","44"
"/uploaded/summernote/202302/304c3a50b4f6350f5f5b6db12db74ad1.jpg","/images/uploaded/summernote/202302/304c3a50b4f6350f5f5b6db12db74ad1.jpg","JPG 재압축","1","450x600","450x600","47","49"
"/uploaded/summernote/202302/306061a593f7b88f072c59a2b507722e.jpg","/images/uploaded/summernote/202302/306061a593f7b88f072c59a2b507722e.jpg","JPG 재압축","1","720x961","720x961","63","70"
"/uploaded/summernote/202302/3080c74d9b99336127cdd665eb1306ec.jpg","/images/uploaded/summernote/202302/3080c74d9b99336127cdd665eb1306ec.jpg","JPG 재압축","1","2016x1134","1400x788","363","171"
"/uploaded/summernote/202302/315350ea73d7480e91fc534bd083ab72.jpg","/images/uploaded/summernote/202302/315350ea73d7480e91fc534bd083ab72.jpg","JPG 재압축","1","960x540","960x540","60","76"
"/uploaded/summernote/202302/317b336fc1671e78063fc97bef77336e.jpg","/images/uploaded/summernote/202302/317b336fc1671e78063fc97bef77336e.jpg","JPG 재압축","1","960x540","960x540","45","57"
"/uploaded/summernote/202302/31ae9375bb11665a25f6462cb0e49434.jpg","/images/uploaded/summernote/202302/31ae9375bb11665a25f6462cb0e49434.jpg","JPG 재압축","1","2048x1536","1400x1050","374","267"
"/uploaded/summernote/202302/322d2481a0ba8a6a33b4c3f45d77f7e4.jpg","/images/uploaded/summernote/202302/322d2481a0ba8a6a33b4c3f45d77f7e4.jpg","JPG 재압축","1","960x720","960x720","64","78"
"/uploaded/summernote/202302/323126eae07a31872c7c3e760bc7c94d.png","/images/uploaded/summernote/202302/323126eae07a31872c7c3e760bc7c94d.jpg","PNG→JPG","1","1280x720","1280x720","1587","150"
"/uploaded/summernote/202302/32a44d8af02681c24ea866e5d3387c2e.jpg","/images/uploaded/summernote/202302/32a44d8af02681c24ea866e5d3387c2e.jpg","JPG 재압축","1","338x600","338x600","36","37"
"/uploaded/summernote/202302/32b8ad89dfff838c2754593d0241ad80.jpg","/images/uploaded/summernote/202302/32b8ad89dfff838c2754593d0241ad80.jpg","JPG 재압축","1","960x720","960x720","58","71"
"/uploaded/summernote/202302/32ed8d41b17ec9d69e0ec438334279bf.jpg","/images/uploaded/summernote/202302/32ed8d41b17ec9d69e0ec438334279bf.jpg","JPG 재압축","1","2048x1536","1400x1050","242","175"
"/uploaded/summernote/202302/3309d91754d6e695e92d1849eb2baf39.png","/images/uploaded/summernote/202302/3309d91754d6e695e92d1849eb2baf39.jpg","PNG→JPG","1","1280x720","1280x720","610","149"
"/uploaded/summernote/202302/330f2fcaaf2a1bfcaae64f20cae2c109.jpg","/images/uploaded/summernote/202302/330f2fcaaf2a1bfcaae64f20cae2c109.jpg","JPG 재압축","1","2048x1536","1400x1050","252","186"
"/uploaded/summernote/202302/3313ac213bd6c947492bb2da4400a735.png","/images/uploaded/summernote/202302/3313ac213bd6c947492bb2da4400a735.jpg","PNG→JPG","1","940x627","940x627","1268","87"
"/uploaded/summernote/202302/33778f8ae98e9c1a802c4d87d6ae197e.jpg","/images/uploaded/summernote/202302/33778f8ae98e9c1a802c4d87d6ae197e.jpg","JPG 재압축","1","960x480","960x480","45","55"
"/uploaded/summernote/202302/3383f6e5b98cba84a46bdde00e00e232.jpg","/images/uploaded/summernote/202302/3383f6e5b98cba84a46bdde00e00e232.jpg","JPG 재압축","1","600x347","600x347","34","35"
"/uploaded/summernote/202302/33870a030a6f5f57760e79514559c2f8.jpg","/images/uploaded/summernote/202302/33870a030a6f5f57760e79514559c2f8.jpg","JPG 재압축","1","960x720","960x720","41","53"
"/uploaded/summernote/202302/33de892725bebb6f7165b7454c51bdb4.jpg","/images/uploaded/summernote/202302/33de892725bebb6f7165b7454c51bdb4.jpg","JPG 재압축","1","2048x1536","1400x1050","247","178"
"/uploaded/summernote/202302/33f863204d4038fffcdf16d2691d1fc3.jpg","/images/uploaded/summernote/202302/33f863204d4038fffcdf16d2691d1fc3.jpg","JPG 재압축","1","960x960","960x960","69","82"
"/uploaded/summernote/202302/346b52c88ae15cb9da65eca59a7632ec.jpg","/images/uploaded/summernote/202302/346b52c88ae15cb9da65eca59a7632ec.jpg","JPG 재압축","1","720x540","720x540","56","58"
"/uploaded/summernote/202302/34748c718cfc05718aca64e672fb5386.jpg","/images/uploaded/summernote/202302/34748c718cfc05718aca64e672fb5386.jpg","JPG 재압축","1","1440x1080","1400x1050","196","219"
"/uploaded/summernote/202302/34c27c22c4801325cfbc4db460492b94.jpg","/images/uploaded/summernote/202302/34c27c22c4801325cfbc4db460492b94.jpg","JPG 재압축","1","960x720","960x720","70","93"
"/uploaded/summernote/202302/356ee23c45b53f2fe919b421c8efd269.jpg","/images/uploaded/summernote/202302/356ee23c45b53f2fe919b421c8efd269.jpg","JPG 재압축","1","1078x1079","1078x1079","123","116"
"/uploaded/summernote/202302/35a30d2e55e0e8541ecebe28f64a2bd6.jpg","/images/uploaded/summernote/202302/35a30d2e55e0e8541ecebe28f64a2bd6.jpg","JPG 재압축","1","449x600","449x600","43","45"
"/uploaded/summernote/202302/362160c0ee0b1108ad1250061be224a3.jpg","/images/uploaded/summernote/202302/362160c0ee0b1108ad1250061be224a3.jpg","JPG 재압축","1","1042x585","1042x585","79","82"
"/uploaded/summernote/202302/36daee708e0a64f8b78d1a4041b0b02e.jpg","/images/uploaded/summernote/202302/36daee708e0a64f8b78d1a4041b0b02e.jpg","JPG 재압축","1","960x960","960x960","137","142"
"/uploaded/summernote/202302/36f05df6b402ad9815c60ab9a9faaeb2.png","/images/uploaded/summernote/202302/36f05df6b402ad9815c60ab9a9faaeb2.jpg","PNG→JPG","1","1496x951","1400x890","1608","116"
"/uploaded/summernote/202302/373aa6cf355204e3eae8bc39fd18c797.jpg","/images/uploaded/summernote/202302/373aa6cf355204e3eae8bc39fd18c797.jpg","JPG 재압축","1","600x292","600x292","33","35"
"/uploaded/summernote/202302/37a63653eed79364c1df00cd6185aebf.jpg","/images/uploaded/summernote/202302/37a63653eed79364c1df00cd6185aebf.jpg","JPG 재압축","1","905x331","905x331","87","81"
"/uploaded/summernote/202302/37f724449057ab0d272f66a22320484d.png","/images/uploaded/summernote/202302/37f724449057ab0d272f66a22320484d.jpg","PNG→JPG","1","1280x720","1280x720","706","122"
"/uploaded/summernote/202302/3861f04a60ea4da7d2afb8f88811e260.png","/images/uploaded/summernote/202302/3861f04a60ea4da7d2afb8f88811e260.jpg","PNG→JPG","1","1280x720","1280x720","650","114"
"/uploaded/summernote/202302/387ff9c9167a5a93da61cbd035938d37.jpg","/images/uploaded/summernote/202302/387ff9c9167a5a93da61cbd035938d37.jpg","JPG 재압축","1","960x720","960x720","90","113"
"/uploaded/summernote/202302/38b82bf8f4e7a670696d07fc7aaa48f5.jpg","/images/uploaded/summernote/202302/38b82bf8f4e7a670696d07fc7aaa48f5.jpg","JPG 재압축","1","338x600","338x600","59","63"
"/uploaded/summernote/202302/38dd376f8a327c77e6925922be7f5e8b.jpg","/images/uploaded/summernote/202302/38dd376f8a327c77e6925922be7f5e8b.jpg","JPG 재압축","1","600x338","600x338","40","42"
"/uploaded/summernote/202302/38ff1fde8606b7a42dddc7bff722c6f5.jpg","/images/uploaded/summernote/202302/38ff1fde8606b7a42dddc7bff722c6f5.jpg","JPG 재압축","1","600x600","600x600","60","63"
"/uploaded/summernote/202302/39161e4ee6bdfc07e7aadc46a11b9048.jpg","/images/uploaded/summernote/202302/39161e4ee6bdfc07e7aadc46a11b9048.jpg","JPG 재압축","1","2016x1134","1400x788","514","255"
"/uploaded/summernote/202302/3953be9c2c6a21f1d6504f5e7a6d7364.jpg","/images/uploaded/summernote/202302/3953be9c2c6a21f1d6504f5e7a6d7364.jpg","JPG 재압축","1","600x330","600x330","35","36"
"/uploaded/summernote/202302/39a987a809896b1f2f78244a81ee648d.jpg","/images/uploaded/summernote/202302/39a987a809896b1f2f78244a81ee648d.jpg","JPG 재압축","1","540x960","540x960","49","57"
"/uploaded/summernote/202302/39b05551a77d2e3aabca704f5f2c7db8.jpg","/images/uploaded/summernote/202302/39b05551a77d2e3aabca704f5f2c7db8.jpg","JPG 재압축","1","960x540","960x540","38","47"
"/uploaded/summernote/202302/39bbb7c296f65e798be9acd969130c81.jpg","/images/uploaded/summernote/202302/39bbb7c296f65e798be9acd969130c81.jpg","JPG 재압축","1","449x600","449x600","43","45"
"/uploaded/summernote/202302/3acec46d375fa61cf3113a9f66e58b70.jpg","/images/uploaded/summernote/202302/3acec46d375fa61cf3113a9f66e58b70.jpg","JPG 재압축","1","2048x2048","1400x1400","387","259"
"/uploaded/summernote/202302/3ae5c7a17de99cc36864e520f0e853a2.jpg","/images/uploaded/summernote/202302/3ae5c7a17de99cc36864e520f0e853a2.jpg","JPG 재압축","1","960x871","960x871","45","60"
"/uploaded/summernote/202302/3af8eddcfa912c95052d96785c8b58e3.jpg","/images/uploaded/summernote/202302/3af8eddcfa912c95052d96785c8b58e3.jpg","JPG 재압축","1","600x600","600x600","74","77"
"/uploaded/summernote/202302/3b0404d9af252549bcba2ce5d0dfee17.jpg","/images/uploaded/summernote/202302/3b0404d9af252549bcba2ce5d0dfee17.jpg","JPG 재압축","1","960x960","960x960","84","104"
"/uploaded/summernote/202302/3b063e4b3593f34ddc4c9220ccdaa356.png","/images/uploaded/summernote/202302/3b063e4b3593f34ddc4c9220ccdaa356.jpg","PNG→JPG","1","1280x720","1280x720","650","114"
"/uploaded/summernote/202302/3b50b2f5724c11070a3ff2ac234d4b3f.jpg","/images/uploaded/summernote/202302/3b50b2f5724c11070a3ff2ac234d4b3f.jpg","JPG 재압축","1","600x338","600x338","39","41"
